codigo_uc;nome_uc;categoria_manejo;grupo;ano_inicial;ano_final;area_inicial;area_final;delta_area;delta_pct;slope_ha_ano;slope_pct_ano;n_anos;span_anos;coverage_ratio;max_abs_yoy_pct;median_abs_yoy_pct;coorte;serie_tipo;qc_area_suspeita;qc_salto_excessivo;qc_yoy_excessivo;qc_cobertura_baixa;qc_pass
1149;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERÊNCIA;Reserva Particular do Patrimônio Natural;US;2019;2024;6.0;6.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1153;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ANGABA;Reserva Particular do Patrimônio Natural;US;2019;2024;29.0;28.8094775;-0.19052250000000015;-0.00656974137931035;-0.04354800000000004;-0.0015049508851150508;6;6;1.0;0.00656974137931035;0.0;nova;longa;False;False;False;False;True
1155;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CÓRREGO DA LUZ;Reserva Particular do Patrimônio Natural;US;2019;2024;20.0;20.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1156;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CACHOEIRINHA;Reserva Particular do Patrimônio Natural;US;2019;2024;650.0;650.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1160;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EL NAGUAL;Reserva Particular do Patrimônio Natural;US;2019;2024;17.0;17.08170032;0.0817003199999995;0.004805901176470558;0.01867435657142847;0.0010967346302752322;6;6;1.0;0.0048059035294117204;0.0;nova;longa;False;False;False;False;True
1161;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÉU DO MAR;Reserva Particular do Patrimônio Natural;US;2019;2024;3.0;3.334756737;0.3347567370000002;0.11158557900000006;0.07651582560000005;0.024590622259083317;6;6;1.0;0.11158557900000006;0.0;nova;longa;True;False;False;False;False
1168;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PORANGABA;Reserva Particular do Patrimônio Natural;US;2019;2024;9.0;8.941975598;-0.05802440199999914;-0.006447155777777682;-0.013262720457142661;-0.0014768093463191172;6;6;1.0;0.006447155777777682;0.0;nova;longa;False;False;False;False;True
1173;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PORANGA;Reserva Particular do Patrimônio Natural;US;2019;2024;34.0;33.77499459;-0.2250054100000014;-0.006617806176470629;-0.05142980800000032;-0.0015159855780052362;6;6;1.0;0.006617806176470629;0.0;nova;longa;False;False;False;False;True
1175;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO GRANJA SÃO JORGE;Reserva Particular do Patrimônio Natural;US;2019;2024;3.0;3.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;True;False;False;False;False
1179;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CEC/TINGUÁ;Reserva Particular do Patrimônio Natural;US;2019;2024;17.0;16.38784707;-0.6121529300000006;-0.03600899588235298;-0.13992066971428585;-0.008330620051293602;6;6;1.0;0.03600899588235298;0.0;nova;longa;False;False;False;False;True
1182;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA I;Reserva Particular do Patrimônio Natural;US;2019;2024;500.0;500.1846168;0.1846168000000148;0.0003692336000000296;0.042198125714289096;8.438586539628839e-05;6;6;1.0;0.0003692336000000296;0.0;nova;longa;False;False;False;False;True
1184;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FIGUEIRA;Reserva Particular do Patrimônio Natural;US;2019;2024;818.0;818.3658659;0.36586590000001706;0.00044726882640588883;0.08362649142857533;0.00010221763501984252;6;6;1.0;0.00044726882640588883;0.0;nova;longa;False;False;False;False;True
1189;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DO BANANAL;Reserva Particular do Patrimônio Natural;US;2019;2024;29.0;29.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1201;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA DO OITEIRO DE MARACAÍPE;Reserva Particular do Patrimônio Natural;US;2019;2024;76.0;74.60666349;-1.3933365099999975;-0.018333375131578913;-0.31847691657142796;-0.004216251786243021;6;6;1.0;0.018333375131578913;0.0;nova;longa;False;False;False;False;True
1206;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGENHO GARGAÚ;Reserva Particular do Patrimônio Natural;US;2019;2024;1059.0;1036.027872;-22.97212800000011;-0.021692283286119086;-5.2507721142857395;-0.004994349125034371;6;6;1.0;0.021692283286119086;0.0;nova;longa;False;False;False;False;True
1213;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SUMAÚMA;Reserva Particular do Patrimônio Natural;US;2019;2024;6.0;6.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1239;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA - RN;Reserva Particular do Patrimônio Natural;US;2019;2024;22.0;21.63720254;-0.36279745999999946;-0.01649079363636361;-0.08292513371428559;-0.003790158500299436;6;6;1.0;0.01649079363636361;0.0;nova;longa;False;False;False;False;True
1316;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMOREIRA;Reserva Particular do Patrimônio Natural;US;2019;2024;349.0;346.7544296;-2.2455704000000196;-0.006434299140401202;-0.5132732342857187;-0.001473858027523941;6;6;1.0;0.006434299140401202;0.0;nova;longa;False;False;False;False;True
1319;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA DO CAJU;Reserva Particular do Patrimônio Natural;US;2019;2024;102.0;101.1401078;-0.8598922000000044;-0.008430315686274554;-0.19654678857142957;-0.0019323594330665982;6;6;1.0;0.008430315686274554;0.0;nova;longa;False;False;False;False;True
1320;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA ESPERANÇA;Reserva Particular do Patrimônio Natural;US;2019;2024;75.0;75.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1322;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA PEDREIRAS;Reserva Particular do Patrimônio Natural;US;2019;2024;38.0;37.76846684;-0.2315331599999979;-0.006092977894736787;-0.05292186514285666;-0.0013955149422190279;6;6;1.0;0.006092977894736787;0.0;nova;longa;False;False;False;False;True
1323;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO JAQUAREMA;Reserva Particular do Patrimônio Natural;US;2019;2024;8.0;8.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1324;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAGUAREMA;Reserva Particular do Patrimônio Natural;US;2019;2024;3.0;3.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;True;False;False;False;False
1371;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAYONARA;Reserva Particular do Patrimônio Natural;US;2019;2024;28.0;27.73045297;-0.26954702999999824;-0.009626679642857081;-0.06161074971428531;-0.0022074674456745145;6;6;1.0;0.009626679642857081;0.0;nova;longa;False;False;False;False;True
1379;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO;Reserva Particular do Patrimônio Natural;US;2019;2024;464.0;459.6006983;-4.399301700000024;-0.009481253663793154;-1.0055546742857195;-0.0021740144888605087;6;6;1.0;0.009481253663793154;0.0;nova;longa;False;False;False;False;True
1384;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MERCÊS SABIAQUABA E NAZÁRIO;Reserva Particular do Patrimônio Natural;US;2019;2024;50.0;52.05141105;2.0514110499999987;0.041028220999999976;0.468893954285714;0.00925135684794516;6;6;1.0;0.041028220999999976;0.0;nova;longa;False;False;False;False;True
1394;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LONTRA/SAUDADE;Reserva Particular do Patrimônio Natural;US;2019;2024;1377.0;1377.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1401;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AVAÍ;Reserva Particular do Patrimônio Natural;US;2019;2024;469.0;463.9068662;-5.0931337999999755;-0.010859560341151334;-1.164144868571423;-0.002491203010639958;6;6;1.0;0.010859560341151334;0.0;nova;longa;False;False;False;False;True
1403;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO CAPITÃO;Reserva Particular do Patrimônio Natural;US;2019;2024;385.0;384.9032135;-0.09678650000000744;-0.0002513935064935258;-0.022122628571430273;-5.7466188455012746e-05;6;6;1.0;0.0002513935064935258;0.0;nova;longa;False;False;False;False;True
1404;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAJUEIRO;Reserva Particular do Patrimônio Natural;US;2019;2024;379.0;373.7374221;-5.262577899999997;-0.013885429815303421;-1.2028749485714278;-0.0031885707543524407;6;6;1.0;0.013885429815303421;0.0;nova;longa;False;False;False;False;True
1405;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS DE SANTO ANTÔNIO;Reserva Particular do Patrimônio Natural;US;2019;2024;363.0;362.7156402;-0.28435980000000427;-0.0007833603305785242;-0.06499652571428668;-0.0001791005566035957;6;6;1.0;0.0007833603305785242;0.0;nova;longa;False;False;False;False;True
1406;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA;Reserva Particular do Patrimônio Natural;US;2019;2024;350.0;345.8750051;-4.12499489999999;-0.011785699714285686;-0.9428559771428549;-0.0027044990248697213;6;6;1.0;0.011785699714285686;0.0;nova;longa;False;False;False;False;True
1407;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOQUIM DA CABONHA APA I E APA II;Reserva Particular do Patrimônio Natural;US;2019;2024;257.0;257.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1409;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PANEMA;Reserva Particular do Patrimônio Natural;US;2019;2024;216.0;213.2567437;-2.743256300000013;-0.012700260648148208;-0.6270300114285744;-0.0029152582327141097;6;6;1.0;0.012700260648148208;0.0;nova;longa;False;False;False;False;True
1412;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO APEPIQUE;Reserva Particular do Patrimônio Natural;US;2019;2024;118.0;116.7480385;-1.251961499999993;-0.010609843220338925;-0.286162628571427;-0.0024337141302467682;6;6;1.0;0.010609843220338925;0.0;nova;longa;False;False;False;False;True
1413;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇARI;Reserva Particular do Patrimônio Natural;US;2019;2024;110.0;108.7318422;-1.2681577999999973;-0.011528707272727248;-0.2898646399999994;-0.0026452987157567125;6;6;1.0;0.011528707272727248;0.0;nova;longa;False;False;False;False;True
1416;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ÁGUA BRANCA;Reserva Particular do Patrimônio Natural;US;2019;2024;97.0;97.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1418;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS;Reserva Particular do Patrimônio Natural;US;2019;2024;87.0;87.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1419;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOPARQUE DE UNA;Reserva Particular do Patrimônio Natural;US;2019;2024;83.0;82.3846699;-0.6153300999999942;-0.007413615662650533;-0.14064687999999867;-0.0016987386547240209;6;6;1.0;0.007413615662650533;0.0;nova;longa;False;False;False;False;True
1420;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS DUNAS;Reserva Particular do Patrimônio Natural;US;2019;2024;79.0;79.4157806;0.41578060000000505;0.005263045569620317;0.09503556571428687;0.0012008750910421184;6;6;1.0;0.005263045569620317;0.0;nova;longa;False;False;False;False;True
1425;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA;Reserva Particular do Patrimônio Natural;US;2019;2024;39.0;38.55456013;-0.4454398700000013;-0.011421535128205162;-0.10181482742857172;-0.002620613744713509;6;6;1.0;0.011421535128205162;0.0;nova;longa;False;False;False;False;True
1426;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE;Reserva Particular do Patrimônio Natural;US;2019;2024;31.0;31.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1427;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA;Reserva Particular do Patrimônio Natural;US;2019;2024;27.0;26.69821108;-0.3017889199999999;-0.011177367407407404;-0.06898032457142855;-0.0025643811795175385;6;6;1.0;0.011177367407407404;0.0;nova;longa;False;False;False;False;True
1428;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO;Reserva Particular do Patrimônio Natural;US;2019;2024;26.0;25.7043472;-0.29565279999999916;-0.011371261538461507;-0.06757778285714267;-0.002609034833657646;6;6;1.0;0.011371261538461507;0.0;nova;longa;False;False;False;False;True
1429;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO;Reserva Particular do Patrimônio Natural;US;2019;2024;25.0;25.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1430;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ;Reserva Particular do Patrimônio Natural;US;2019;2024;22.0;21.75064633;-0.24935367000000142;-0.011334257727272791;-0.0569951245714289;-0.0026005124399251923;6;6;1.0;0.011334257727272791;0.0;nova;longa;False;False;False;False;True
1431;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA;Reserva Particular do Patrimônio Natural;US;2019;2024;15.0;14.6574932;-0.34250680000000067;-0.02283378666666671;-0.07828726857142873;-0.005259180237960293;6;6;1.0;0.02283378666666671;0.0;nova;longa;False;False;False;False;True
1432;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA;Reserva Particular do Patrimônio Natural;US;2019;2024;13.0;13.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1433;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA;Reserva Particular do Patrimônio Natural;US;2019;2024;13.0;13.36743447;0.3674344699999992;0.028264189999999936;0.08398502171428553;0.006400088513130293;6;6;1.0;0.028264189999999936;0.0;nova;longa;False;False;False;False;True
1434;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE;Reserva Particular do Patrimônio Natural;US;2019;2024;10.0;9.884495097;-0.11550490299999971;-0.011550490299999971;-0.02640112068571422;-0.0026503162191652226;6;6;1.0;0.011550490299999971;0.0;nova;longa;False;False;False;False;True
1435;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA MATA ATLÂNTICA DA MANONA;Reserva Particular do Patrimônio Natural;US;2019;2024;7.0;6.837284611;-0.1627153889999997;-0.02324505557142853;-0.03719208891428565;-0.005354645234530984;6;6;1.0;0.02324505557142853;0.0;nova;longa;False;False;False;False;True
1438;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO;Reserva Particular do Patrimônio Natural;US;2019;2024;5.0;4.646499051;-0.35350094899999984;-0.07070018979999997;-0.08080021691428568;-0.01655007451943316;6;6;1.0;0.07070018979999997;0.0;nova;longa;True;False;False;False;False
1441;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO PARAÍSO;Reserva Particular do Patrimônio Natural;US;2019;2024;47.0;47.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1443;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE URBANO;Reserva Particular do Patrimônio Natural;US;2019;2024;17.0;16.9706546;-0.02934540000000041;-0.001726200000000024;-0.0067075200000000935;-0.0003947871605321757;6;6;1.0;0.001726200000000024;0.0;nova;longa;False;False;False;False;True
1444;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA EKINOX;Reserva Particular do Patrimônio Natural;US;2019;2024;11.0;11.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1460;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA;Reserva Particular do Patrimônio Natural;US;2019;2024;101.0;98.6810083;-2.318991699999998;-0.022960313861386118;-0.5300552457142852;-0.0052885473084362256;6;6;1.0;0.022960313861386118;0.0;nova;longa;False;False;False;False;True
1461;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I;Reserva Particular do Patrimônio Natural;US;2019;2024;69.0;67.45069066;-1.5493093399999935;-0.022453758550724543;-0.3541278491428556;-0.0051709903919802515;6;6;1.0;0.022453758550724543;0.0;nova;longa;False;False;False;False;True
1462;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO;Reserva Particular do Patrimônio Natural;US;2019;2024;50.0;49.08245854;-0.9175414600000025;-0.01835082920000005;-0.20972376228571485;-0.004220290522565623;6;6;1.0;0.01835082920000005;0.0;nova;longa;False;False;False;False;True
1464;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL;Reserva Particular do Patrimônio Natural;US;2019;2024;16.0;15.21292685;-0.7870731499999994;-0.049192071874999965;-0.17990243428571415;-0.011431346007669558;6;6;1.0;0.049192071874999965;0.0;nova;longa;False;False;False;False;True
1468;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ESTADUAL PONTA DO TUBARÃO;Reserva de Desenvolvimento Sustentável;US;2019;2024;12925.0;12925.40972;0.4097199999996519;3.169980657637539e-05;0.09365028571420615;7.245593513295789e-06;6;6;1.0;3.169980657637539e-05;0.0;nova;longa;False;False;False;False;True
1469;ÁREA DE PROTEÇÃO AMBIENTAL DOS RECIFES DE CORAIS;Área de Proteção Ambiental;US;2019;2024;136232.0;136234.3249;2.324900000006892;1.7065740795164804e-05;0.5314057142872896;3.900718563629886e-06;6;6;1.0;1.7065740795164804e-05;0.0;nova;longa;False;False;False;False;True
1470;AREA DE PROTEÇÃO AMBIENTAL DE JENIPABU;Área de Proteção Ambiental;US;2019;2024;1872.0;1872.356747;0.3567470000000412;0.00019056997863250066;0.08154217142858086;4.355608543143397e-05;6;6;1.0;0.00019056997863250066;0.0;nova;longa;False;False;False;False;True
1471;ÁREA DE PROTEÇÃO AMBIENTAL BONFIM/GUARAÍRA;Área de Proteção Ambiental;US;2019;2024;42470.0;42471.08313;1.0831299999990733;2.5503414174689743e-05;0.24757257142835962;5.829302255654397e-06;6;6;1.0;2.5503414174689743e-05;0.0;nova;longa;False;False;False;False;True
1472;ÁREA DE PROTEÇÃO AMBIENTAL PIQUIRI-UNA;Área de Proteção Ambiental;US;2019;2024;41346.0;41346.49587;0.4958699999988312;1.1993179509476882e-05;0.11334171428544713;2.7412872146781654e-06;6;6;1.0;1.1993179509476882e-05;0.0;nova;longa;False;False;False;False;True
1473;PARQUE ESTADUAL MATA DA PIPA;Parque;PI;2019;2024;291.0;290.7454404;-0.2545595999999932;-0.0008747752577319355;-0.05818505142856988;-0.00020000695071601505;6;6;1.0;0.0008747752577319355;0.0;nova;longa;False;False;False;False;True
1475;"PARQUE ESTADUAL DUNAS DE NATAL "" JORNALISTA LUIZ MARIA ALVES";Parque;PI;2019;2024;1135.0;1135.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1476;PARQUE ESTADUAL DA SERRA DA TIRIRICA;Parque;PI;2019;2024;3491.0;3491.4478664999997;0.44786649999969086;0.0001282917502147496;0.10236945714284178;2.9322566488427498e-05;6;6;1.0;0.00012829189344023493;0.0;nova;longa;False;False;False;False;True
1477;PARQUE ESTADUAL DA ILHA GRANDE;Parque;PI;2019;2024;12092.0;12091.7031;-0.29689999999936845;-2.455342375118826e-05;-0.06786285714271278;-5.612257076504145e-06;6;6;1.0;2.455342375118826e-05;0.0;nova;longa;False;False;False;False;True
1478;PARQUE ESTADUAL DA PEDRA BRANCA;Parque;PI;2019;2024;12523.0;12523.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1479;PARQUE ESTADUAL DO DESENGANO;Parque;PI;2019;2024;21404.0;21404.42107;0.4210700000003271;1.9672491123169833e-05;0.0962445714286462;4.4965399135344984e-06;6;6;1.0;1.9672491123169833e-05;0.0;nova;longa;False;False;False;False;True
1481;ESTAÇÃO ECOLÓGICA ESTADUAL DE GUAXINDIBA;Estação Ecológica;PI;2019;2024;3259.0;3259.244695;0.2446949999998651;7.50828474991915e-05;0.05593028571425488;1.7161364206070393e-05;6;6;1.0;7.50828474991915e-05;0.0;nova;longa;False;False;False;False;True
1482;RESERVA BIOLÓGICA ESTADUAL DE GUARATIBA;Reserva Biológica;PI;2019;2024;3361.0;3361.176785;0.176785000000109;5.2598928890243674e-05;0.04040800000002492;1.2022401529288942e-05;6;6;1.0;5.2598928890243674e-05;0.0;nova;longa;False;False;False;False;True
1485;PARQUE ESTADUAL DOS TRÊS PICOS;Parque;PI;2019;2024;58759.0;58759.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1512;AREA DE PROTEÇÃO AMBIENTAL DO RIO GUANDU;Área de Proteção Ambiental;US;2019;2024;74295.5;74296.46432500001;0.9643250000081025;1.2979588265885586e-05;0.19184600000028565;2.582185187719005e-06;6;6;1.0;1.345985597954102e-05;6.249596209743915e-06;nova;longa;False;False;False;False;True
1514;ÁREA DE PROTEÇÃO AMBIENTAL DE MASSAMBABA;Área de Proteção Ambiental;US;2019;2024;9124.0;9124.4749335;0.47493349999967904;5.2053211310793405e-05;0.10855614285704047;1.1897661039504681e-05;6;6;1.0;5.205337571242732e-05;0.0;nova;longa;False;False;False;False;True
1518;RESERVA EXTRATIVISTA RIO CAJARI;Reserva Extrativista;US;2019;2024;532397.0;532397.1746;0.17460000002756715;3.279507586022595e-07;0.03990857143487249;7.496016520038782e-08;6;6;1.0;3.279507586022595e-07;0.0;nova;longa;False;False;False;False;True
1520;RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL;Reserva Extrativista;US;2019;2024;9338.0;9338.463762;0.4637619999994058;4.966395373735338e-05;0.10600274285700705;1.1351572932921205e-05;6;6;1.0;4.966395373735338e-05;0.0;nova;longa;False;False;False;False;True
1533;MONUMENTO NATURAL O FRADE E A FREIRA;Monumento Natural;PI;2019;2024;854.0;854.0638951;0.0638950999999679;7.481861826694133e-05;0.014604594285706948;1.710097197065054e-05;6;6;1.0;7.481861826694133e-05;0.0;nova;longa;False;False;False;False;True
1563;RESERVA EXTRATIVISTA ACAÚ-GOIANA;Reserva Extrativista;US;2019;2024;6677.0;6676.767506;-0.23249399999986053;-3.4820128800338554e-05;-0.05314148571425384;-7.958978960492034e-06;6;6;1.0;3.4820128800338554e-05;0.0;nova;longa;False;False;False;False;True
1565;PARQUE NATURAL MUNICIPAL DO ARICANGA WALDEMAR DEVENS;Parque;PI;2019;2024;504.0;504.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1566;PARQUE NATURAL MUNICIPAL DAVID VICTOR FARINA;Parque;PI;2019;2024;44.0;44.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1580;PARQUE NATURAL MUNICIPAL DE NOVA IGUAÇU;Parque;PI;2019;2024;1100.0;1100.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1620;PARQUE ESTADUAL CUNHAMBEBE;Parque;PI;2019;2024;38076.0;38076.29512;0.2951200000024983;7.750814161216994e-06;0.06745600000057103;1.7716100882808404e-06;6;6;1.0;7.750814161216994e-06;0.0;nova;longa;False;False;False;False;True
1667;RESERVA BIOLÓGICA DE DUAS BOCAS;Reserva Biológica;PI;2019;2024;3087.0;3087.0;0.0;0.0;0.0;0.0;6;6;1.0;0.0;0.0;nova;longa;False;False;False;False;True
1677;PARQUE ESTADUAL DO ITINGUÇU;Parque;PI;2019;2024;5038.0;5038.113226;0.11322600000039529;2.2474394601110615e-05;0.025880228571518924;5.136965996853567e-06;6;6;1.0;2.2474394601110615e-05;0.0;nova;longa;False;False;False;False;True
1678;PARQUE ESTADUAL LAGAMAR DE CANANEIA;Parque;PI;2019;2024;40705.5;40706.467095;0.9670949999999721;2.3758337325422168e-05;0.1924791428572332;4.728521464187904e-06;6;6;1.0;2.4567006510256727e-05;1.1474721171283826e-05;nova;longa;False;False;False;False;True
1679;PARQUE ESTADUAL DO PRELADO;Parque;PI;2019;2024;1827.0;1827.241149;0.24114899999995032;0.00013199178981934884;0.055119771428560074;3.0168224639386367e-05;6;6;1.0;0.00013199178981934884;0.0;nova;longa;False;False;False;False;True
1681;REFÚGIO DE VIDA SILVESTRE DAS ILHAS DO ABRIGO E GUARARITAMA;Refúgio de Vida Silvestre;PI;2019;2024;481.0;480.8569167;-0.1430833000000007;-0.0002974704781704796;-0.03270475428571445;-6.799999481691042e-05;6;6;1.0;0.0002974704781704796;0.0;nova;longa;False;False;False;False;True
1685;RESERVA EXTRATIVISTA ILHA DO TUMBA;Reserva Extrativista;US;2019;2024;1127.0;1126.648545;-0.3514549999999872;-0.00031185004436556094;-0.0803325714285685;-7.128742046911165e-05;6;6;1.0;0.00031185004436556094;0.0;nova;longa;False;False;False;False;True
1686;RESERVA EXTRATIVISTA TAQUARI;Reserva Extrativista;US;2019;2024;1660.0;1660.324123;0.32412300000009964;0.00019525481927716844;0.07408525714287992;4.462676844710248e-05;6;6;1.0;0.00019525481927716844;0.0;nova;longa;False;False;False;False;True
1687;RDS DA BARRA DO UNA;Reserva de Desenvolvimento Sustentável;US;2019;2024;1487.0;1486.693465;-0.30653499999993983;-0.00020614324142564884;-0.0700651428571291;-4.712169312252603e-05;6;6;1.0;0.00020614324142564884;0.0;nova;longa;False;False;False;False;True
1689;RDS DO DESPRAIADO;Reserva de Desenvolvimento Sustentável;US;2019;2024;3950.0;3950.24367;0.24366999999983818;6.168860759489574e-05;0.05569599999996301;1.4099963228848022e-05;6;6;1.0;6.168860759489574e-05;0.0;nova;longa;False;False;False;False;True
1693;RDS ITAPANHAPIMA;Reserva de Desenvolvimento Sustentável;US;2019;2024;1241.0;1240.966987;-0.03301299999998264;-2.6601933924240645e-05;-0.007545828571424603;-6.080495957476996e-06;6;6;1.0;2.6601933924240645e-05;0.0;nova;longa;False;False;False;False;True
1702;APA ILHA COMPRIDA;Área de Proteção Ambiental;US;2019;2024;18919.0;18907.76573;-11.234270000000834;-0.0005938088693906038;-3.2535474285716193;-0.00017203987995941723;6;6;1.0;0.0012677618720616977;1.2389993653524092e-05;nova;longa;False;False;False;False;True
1721;APA MARINHA DO LITORAL NORTE;Área de Proteção Ambiental;US;2019;2024;316366.5;316369.2245;2.724500000011176;8.611847335325251e-06;0.5941714285739831;1.8781046979514275e-06;6;6;1.0;7.031390758237034e-06;3.160885933109332e-06;nova;longa;False;False;False;False;True
1722;ARIE DE SÃO SEBASTIÃO;Área de Relevante Interesse Ecológico;US;2019;2024;608.0;608.3799109;0.37991090000002714;0.0006248534539474131;0.08683677714286335;0.0001427939048616664;6;6;1.0;0.0006248534539474131;0.0;nova;longa;False;False;False;False;True
